topic,source_type,title,url,identifier,retrieved_at_utc,acquisition_conditions,storage_path,file_size_bytes,sha256,usage_conditions,completeness,local_status
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2020.103211,10.1016/j.coldregions.2020.103211,2026-09-24T06:40:20Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2021_spherical.html,2693,793aeb3300e05ce5ccdb5720c63d62db996070b20e20521e4295686a3acde6ac,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2022.103614,10.1016/j.coldregions.2022.103614,2026-09-24T06:40:21Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2022_meteorological.html,2732,0434e3d192e7ecf77fcb558bb02c732821a83bbe6b04a2d41dc6c02d7ba46f0b,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2022.103731,10.1016/j.coldregions.2022.103731,2026-09-24T06:40:21Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2023_monoslope.html,2716,26997926713741d2df56180b6bba6546d5f25a8524755645442631f745103ae0,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2022.103754,10.1016/j.coldregions.2022.103754,2026-09-24T06:40:22Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2023_snow_melting.html,2703,0be9dcf524aae366dcaa5bd0a31b79859f2ed0071dc4f96772100c3e73a5e0ea,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2025.104445,10.1016/j.coldregions.2025.104445,2026-09-24T06:40:22Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2025_measurement.html,2715,b2a45880156d967975581eadd9e3ba875cbefea24c92e4a9a1b37401044ed3fe,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2026.104971,10.1016/j.coldregions.2026.104971,2026-09-24T06:40:22Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2026_adhesion.html,2681,e9704b4c87f111745c522a005479cffe33d04f0e1aaf4d445d7f04a96cf897ed,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,Authoritative institutional source,,https://arc.lib.montana.edu/snow-science/objects/issw-1998-067-072.pdf,10.1016/S0165-232X(99)00021-X,2026-09-24T06:43:50Z,Direct HTTP GET from institutional repository/organization,/home/ubuntu/research/crst-literature-2026-09-24/raw/institutional/1999_thiis_gjessing_issw.pdf,3492154,0a51d9dffa5c6797148a397e180f76229535261e01908170917ca402e3d83dc4,Local scholarly verification; source copyright and terms apply,,not_recovered
crst_literature_acquisition_ledger,Authoritative institutional source,,https://www.rse-web.it/en/news/snow-adhesion-on-metallic-surfaces-a-new-study-published-from-the-collaboration-between-rse-slf-and-politecnico-di-milano/,10.1016/j.coldregions.2026.104971,2026-09-24T06:43:51Z,Direct HTTP GET from institutional repository/organization,/home/ubuntu/research/crst-literature-2026-09-24/raw/institutional/2026_rse_snow_adhesion.html,130054,66b43c1e2a6cb0af267224f01d28ecac0febf46d300f9d3967cb3a035ea43a16,Local scholarly verification; source copyright and terms apply,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,019a84af,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/019a84af.txt,21980,509bbc0d16796fadc54b235b1246178df816b22e21a361fa7bb6e08b921997ca,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,07de5bdd,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/07de5bdd.txt,17767,042275ced4b50884e3500d364ce952b9f55c8d466c9adf422d95b00bd2c2d6d3,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,12fca4ca,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/12fca4ca.txt,6637,326409a3dcdd79eae0575660bcf1451a87dc1ebcdaffdf75802a88b319fa63ca,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,15f0959c,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/15f0959c.txt,8139,fd9895f06091d1e131ff609fe32f89062aa3bedc6d2ce1a77e06c7971a1f37d5,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,184eb24d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/184eb24d.txt,15310,9df4545d4eb3179dc3945e8d1e087650f04fb95b47e452699ca99051dd4b9703,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,1917f94c,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/1917f94c.txt,9768,c7237efe2dbd86dc571846ab00a31161fff76aa505c4c757a7054fbb8daf3886,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,275dd186,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/275dd186.txt,5040,8ae42a44cb7904b73704e6d6a2c7bd47806954ffc274f5fad9470e54b8f38de3,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,28a0e7ec,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/28a0e7ec.txt,6501,403f15882f25439248565caf0a923909cbb909ca19a538cfe47567d66257bd62,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,32a7ca2c,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/32a7ca2c.txt,22108,8904b62d1ca648d176d3bc194668ac019aaac61005fae812473dd26d52f39849,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,55617bd6,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/55617bd6.txt,6674,037d76851b8f93116629fecb66ae3df955181e69e4c004d09a6e04194c4246ba,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,607f5293,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/607f5293.txt,22005,8ac06cf9e64a0538ccad0d832cae0a6fe944cf4a3a297d1dce34c93ee5b28e38,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,64768e4b,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/64768e4b.txt,6194,b5b50b3aee812e79ed95dbe74a4070bfc48db29a6944f28e04e658bf58713db4,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,67e0ae48,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/67e0ae48.txt,6565,6f591672e9c79c8549b9128e3948d45fcaca09e038e54dff46727d4e68235d25,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,6927a4fb,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/6927a4fb.txt,20535,328c3ebc9ac444adab0834458376e73fe54f35c9a0092848c60f7bd92f188193,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,6cc65a49,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/6cc65a49.txt,16277,beafe25d3b539e9a422bbf88a153330d7dfa83288b6cee3fff47fe75331d9480,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,73867c0a,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/73867c0a.txt,11718,57a0d934f595b804873e55ca5471a3afd1c92ba35f4441e78730c5c4700c9d93,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,7619adb7,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/7619adb7.txt,21970,7e3ef7ead783bc8ebb10ce51a852f8b7134cae8ce2bf9578373d0d092d35a36a,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,77735202,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/77735202.txt,9565,8a2c0f952a98272f1cf8cdcd56005c21afc400eba30ce48d6eb7c4f0dbd91f5c,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,79ac8ca2,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/79ac8ca2.txt,18577,306ac052af735814a3b4e630ea16f851592dac2a74874fce484814b80c83996a,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,7b93fe36,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/7b93fe36.txt,7662,758f59cda81b026b82dee8369f17ede220720d871fa97f9249ce42b1251deca1,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,7c883793,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/7c883793.txt,18302,03888d90291a0036bb7c4fe786b6bd01313d7ae8236a4249f3a7a5bb6b9d42e3,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,80055f3d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/80055f3d.txt,63912,406de0ce0cfda72b1aee50348ffc70d743a834506003e796691e325fdfa2d0d9,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,82109e4f,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/82109e4f.txt,30677,09b9feb04922bcf9e73bcb0c568186462e6c267c93fe289f3dec471d7d02da96,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,82faad18,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/82faad18.txt,5454,18c22f4625e820c7d3cac8349d94d17e6367589bbc2659b5d25d18440514acca,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,864c4916,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/864c4916.txt,10296,94a0c851c2e4a16e873800dfe69dc7ef74c2d49d98d136e0801487bbec116da2,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,87bdaae4,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/87bdaae4.txt,18321,eed41cedfa6f50337024bb1b968bc68bbe8424f11d34d2cb1880da37505cb14f,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,93075eb8,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/93075eb8.txt,5649,7588af8ce32321fb8cf4053f1eaca8623d3f9146e0c8e3422288a5482f9f9002,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,9d30946f,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/9d30946f.txt,22130,772f6fbc9928b6a3d7883b65b4133e4434d96023493d7b064e81b61a48ea21a4,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,a2b7052e,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/a2b7052e.txt,15782,83db936304311379c4c423eb7418fd152f4d476b60144cf180f1f89114a96f70,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,a7c66921,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/a7c66921.txt,14226,59ad092daa1273017d333977c77d9c725d0c269588ff44e57804e847d7c57f99,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,ae79f846,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/ae79f846.txt,60225,9df223959ccd1a863159fc27dae4a36de3690db344f41cba65e82bc316340636,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,b3745f93,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/b3745f93.txt,6465,723fa1f5fc43ed46a3e438ffedb2c9d181e9d4b943bfa73c515c990c73a68ac8,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,c0bd3ac9,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/c0bd3ac9.txt,22057,7260804545a4de6d9cf6e3fee84d20b4b0e9550342c5047db9c670f2117ebb6d,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,c7e82214,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/c7e82214.txt,11337,5f60404a4a560cae35678d3c139ccab23717fe60c02e695542694859c6c2c55e,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,c9de5145,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/c9de5145.txt,12802,905674cbae313e8d68bd8712c9257959fbf43cef24bd916928d8a4ecd2fadfad,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,cbd1deda,2026-09-24T06:43:58Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/cbd1deda.txt,15399,545660afa50b2105cf66b442057cc7a92bd30a37e0f411fc2f82b3a236898c52,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,cccb560d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/cccb560d.txt,11336,447dde32500518eff6b9b5fe75abf1f21da2d12c1c556e406030d38bdfa7cbd2,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,d0ab2deb,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/d0ab2deb.txt,63912,ac3f3735b34276d3db9db1a4a12d9f71897b6e6a2f79d98fd75fcc7567173bcb,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,e3c88b61,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/e3c88b61.txt,70485,d8d94ba160236754111a86b808c1accf851b05529f6af510efb9d61f16d28b34,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,eb6b8481,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/eb6b8481.txt,11307,582826a75ab1660fc731b83865c6aceef01dddf2b6bf39f2571617d094d7b1d7,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,f16aaf1d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/f16aaf1d.txt,19719,9678cbf1363a0272920b0c6841a5112e0a782f1e84f3feff6bc34b35fc64097c,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,f286416d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/f286416d.txt,8413,037db1a10d96e808aa462a0223027fa7e763df6ea80e90f571e560908a9bb02e,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,f2cec341,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/f2cec341.txt,5783,8724b010d278f0431079ec0dead0e462028c73798d5f31c8ce149c031020c2cb,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,f8b388f6,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/f8b388f6.txt,7230,ef55cd364ef524cdc1be46ec36c55390dd981e916816cf8b26730ee5c343a7d6,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,fe13cc6d,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/fe13cc6d.txt,5750,162b334a8fef0b60ef6cb5abcaf4cd6bcae2600ee11e5378c51d6d14dd294fa4,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,shell-8db63c-b5358eda182b3e8c,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/shell-8db63c-b5358eda182b3e8c.txt,3106,676e472ba5462ac97d1bf5f6030143dd92e00f4398e50f31f02e898bb4ef4a1a,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,shell-c84de3-7da49d11764a9efc,2026-09-24T06:40:38Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/shell-c84de3-7da49d11764a9efc.txt,4856,a6ba264e6953b6d057f3d072fa0093aa38f29ae5f0d0ea03d623aa9a7e2d9ef2,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst_literature_acquisition_ledger,Devin web-search result snapshot,,,3520d4a7,2026-09-24T06:46:00Z,Search-result text snapshot; may contain truncated snippets and multiple sources; claims retained only with DOI/publisher/institutional corroboration,/home/ubuntu/research/crst-literature-2026-09-24/raw/search-snapshots/3520d4a7.txt,12387,0dc3ded92841f07714379ea294c3495d94a09143c0e3b7dd11ad3189dca84975,Search snippets and linked content retain source copyrights; local scholarly verification only,,not_recovered
crst-rules,record,Guide for authors - Cold Regions Science and Technology - ISSN 0165-232X | ScienceDirect.com by Elsevier,https://www.sciencedirect.com/journal/cold-regions-science-and-technology/publish/guide-for-authors,ISSN 0165-232X,,Rendered-page text captured from the official ScienceDirect page through Chrome,/home/ubuntu/research/crst-rules/raw/sciencedirect-guide-for-authors-browser-text.txt,55270,4fc83e880d08055a4b70679f4619c54da3bb22ac1b2be125179c8af7795016b3,Official public Elsevier page; retained locally for research verification,Full rendered page text captured,not_recovered
crst-rules,record,Generative AI policies for journals,https://www.elsevier.com/about/policies-and-standards/generative-ai-policies-for-journals,,,Rendered-page text captured from the official Elsevier page through Chrome,/home/ubuntu/research/crst-rules/raw/elsevier-generative-ai-policies-browser-text.txt,21489,f6cfb8a2295cc83b74db7469b467ece6d0ec7c7adc4964b01b48bbdd7b9be7e7,Official public Elsevier page; retained locally for research verification,Full rendered page text captured,not_recovered
crst-rules,record,What should be included in a cover letter? | Journal Article Publishing Support Center,https://www.elsevier.support/publishing/answer/what-should-be-included-in-a-cover-letter,,,Official Elsevier support content fetched with the web content tool,/home/ubuntu/research/crst-rules/raw/elsevier-support-cover-letter-checklist-files.txt,6754,01db94546f7ee5224c0e771547e287bdd85bb78470bab2a566c327bd214d13f1,Official public Elsevier support page; retained locally for research verification,Cover-letter page complete; same capture also contains adjacent official support pages,not_recovered
jma-weather,artifact,,https://www.data.jma.go.jp/risk/obsdl/,,2026-09-24T06:36:50Z,GET; download-tool landing page,raw/obsdl-index.html,18305,78e5d9e76d1e3dfb240cda4d837d9a870a8cbc3ae58a8b8ff20b4bee842ad2f9,,,not_recovered
jma-weather,artifact,,https://www.data.jma.go.jp/risk/obsdl/web/js/top.2.1.js,,2026-09-24T06:36:56Z,GET; download-tool client implementation,raw/obsdl-top.2.1.js,77179,01a025ef82e1eff3aaa68a8b03f6276adf382557e1c67e642d72623f984bb16c,,,not_recovered
jma-weather,artifact,,https://www.data.jma.go.jp/risk/obsdl/top/help1,,2026-09-24T06:36:57Z,GET; usage help,raw/obsdl-help1.html,36412,364a25d6bf9a9a88dea5bb04309bbb42bc03664fcbcccf3a2990635a7f8685fa,,,not_recovered
jma-weather,artifact,,https://www.data.jma.go.jp/risk/obsdl/top/help3,,2026-09-24T06:36:57Z,GET; CSV format and quality-code help,raw/obsdl-help3.html,31310,c020dcdae64a815484ef9a14f710a7978de742c338e63dd6e462d72cbc9f8b96,,,not_recovered
